online_order_id,online_customer_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id
81178,10056,24/03/2024 01:42,Cancelled,Web,Delivery,,2.53,0.47,PayPal,470
81179,10293,04/03/2024 05:58,Cancelled,Mobile App,Pickup,,0,0.29,PayPal,303
81180,10311,19/03/2024 13:47,Completed,Mobile App,Pickup,3,0,1.88,PayPal,336
81181,10319,08/03/2024 07:06,Completed,Web,Delivery,,1.87,0.3,Mobile Wallet,489
81182,10014,28/03/2024 17:13,Preparing,Mobile App,Delivery,,2.53,1.56,Mobile Wallet,633
81183,10402,18/03/2024 05:47,Placed,Web,Pickup,2,0,0.76,Mobile Wallet,93
81184,10041,11/03/2024 05:18,Cancelled,Web,Delivery,,3.54,1.06,Card,711
81185,10311,15/03/2024 10:10,Completed,Web,Pickup,,0,1.67,PayPal,58
81186,10467,15/03/2024 23:00,Preparing,Mobile App,Delivery,,1.69,0.63,Card,544
81187,10355,21/03/2024 06:04,Cancelled,Mobile App,Delivery,,1.24,1.12,Card,81
81188,10469,28/03/2024 13:03,Preparing,Mobile App,Pickup,,0,1.57,Card,598
81189,10292,25/03/2024 11:13,Preparing,Mobile App,Delivery,,3.02,1.33,Mobile Wallet,683
81190,10134,15/03/2024 06:48,Placed,Web,Pickup,3,0,0.82,Mobile Wallet,560
81191,10076,09/03/2024 04:30,Cancelled,Web,Pickup,2,0,0.33,PayPal,655
81192,10135,06/03/2024 18:03,Placed,Mobile App,Pickup,1,0,0.05,Card,394
81193,10038,24/03/2024 10:24,Cancelled,Mobile App,Delivery,,2.06,0.8,Mobile Wallet,589
81194,10124,16/03/2024 07:53,Completed,Web,Pickup,1,0,1.99,Card,675
81195,10038,19/03/2024 14:36,Cancelled,Mobile App,Pickup,,0,0.58,PayPal,509
81196,10359,09/03/2024 08:22,Placed,Web,Delivery,,3.69,1.19,PayPal,361
81197,10346,15/03/2024 14:00,Cancelled,Web,Pickup,,0,1.02,Mobile Wallet,100
81198,10144,11/03/2024 13:41,Completed,Mobile App,Delivery,,2.02,1.13,Mobile Wallet,374
81199,10297,15/03/2024 16:35,Cancelled,Mobile App,Pickup,3,0,1.51,Card,426
81200,10022,20/03/2024 14:15,Completed,Mobile App,Delivery,,1.3,0.57,Card,936
81201,10148,20/03/2024 23:24,Preparing,Web,Pickup,,0,0.58,PayPal,826
81202,10311,11/03/2024 13:03,Completed,Web,Delivery,,1.29,1.1,Mobile Wallet,987
81203,10387,02/03/2024 05:52,Placed,Web,Delivery,,1.02,1.67,Card,867
81204,10190,13/03/2024 19:50,Cancelled,Mobile App,Delivery,,2.56,1.66,PayPal,550
81205,10471,06/03/2024 11:00,Cancelled,Mobile App,Delivery,,2.48,0.17,Card,843
81206,10143,17/03/2024 02:21,Placed,Web,Delivery,,3.18,0.65,Mobile Wallet,635
81207,10172,29/03/2024 16:48,Placed,Mobile App,Pickup,,0,1.78,Card,844
81208,10222,24/03/2024 17:23,Completed,Web,Delivery,,3.52,1.32,Mobile Wallet,144
81209,10019,12/03/2024 04:36,Preparing,Mobile App,Delivery,,3.62,0.44,Card,100
81210,10136,23/03/2024 01:12,Preparing,Mobile App,Pickup,2,0,0.57,Card,380
81211,10326,24/03/2024 11:56,Preparing,Web,Delivery,,2.3,0.98,Mobile Wallet,102
81212,10107,02/03/2024 18:23,Cancelled,Mobile App,Delivery,,2.84,1.26,Card,380
81213,10327,25/03/2024 03:24,Preparing,Mobile App,Pickup,,0,1.68,PayPal,703
81214,10343,29/03/2024 16:09,Cancelled,Mobile App,Pickup,,0,1.09,PayPal,283
81215,10050,06/03/2024 02:44,Completed,Mobile App,Delivery,,3.91,0.65,Mobile Wallet,218
81216,10218,09/03/2024 00:27,Cancelled,Mobile App,Delivery,,2.98,0.7,PayPal,806
81217,10361,23/03/2024 00:22,Cancelled,Mobile App,Delivery,,3.06,0.06,PayPal,833
81218,10260,19/03/2024 14:44,Placed,Mobile App,Delivery,,1.78,0.64,PayPal,586
81219,10415,19/03/2024 03:27,Completed,Web,Pickup,,0,0.54,Mobile Wallet,804
81220,10113,15/03/2024 00:58,Cancelled,Mobile App,Pickup,1,0,0.44,Card,866
81221,10275,29/03/2024 10:58,Placed,Mobile App,Delivery,,1.39,1.08,Mobile Wallet,483
81222,10011,16/03/2024 04:02,Completed,Web,Pickup,1,0,1.31,Mobile Wallet,92
81223,10108,08/03/2024 03:28,Cancelled,Web,Pickup,2,0,0.58,Card,909
81224,10467,19/03/2024 19:32,Preparing,Web,Pickup,3,0,1.88,Card,121
81225,10433,24/03/2024 23:08,Placed,Mobile App,Delivery,,3.37,0.08,PayPal,200
81226,10155,11/03/2024 11:13,Preparing,Web,Delivery,,1.82,0.25,PayPal,424
81227,10336,13/03/2024 06:54,Placed,Web,Pickup,2,0,0.15,Mobile Wallet,351
81228,10361,01/03/2024 16:06,Preparing,Web,Pickup,1,0,1.47,PayPal,884
81229,10100,20/03/2024 08:22,Placed,Mobile App,Pickup,3,0,0.55,Card,182
81230,10052,18/03/2024 03:19,Completed,Mobile App,Pickup,,0,0.19,PayPal,215
81231,10288,13/03/2024 22:39,Preparing,Mobile App,Pickup,,0,0.03,PayPal,782
81232,10373,25/03/2024 21:00,Placed,Mobile App,Pickup,3,0,0.45,Card,440
81233,10204,21/03/2024 08:20,Completed,Mobile App,Delivery,,2.69,1.29,PayPal,749
81234,10074,05/03/2024 08:11,Preparing,Web,Delivery,,3.59,0.98,Card,19
81235,10043,19/03/2024 08:23,Cancelled,Web,Delivery,,1.18,0.99,PayPal,899
81236,10160,02/03/2024 15:52,Completed,Mobile App,Pickup,2,0,1.74,PayPal,603
81237,10354,26/03/2024 14:18,Cancelled,Mobile App,Delivery,,1.94,1.3,PayPal,298
81238,10237,05/03/2024 18:44,Cancelled,Web,Pickup,1,0,0.75,Card,704
81239,10083,08/03/2024 13:31,Preparing,Mobile App,Delivery,,3.61,0.23,PayPal,193
81240,10254,29/03/2024 11:56,Cancelled,Web,Delivery,,3.25,1.09,PayPal,230
81241,10005,20/03/2024 19:39,Completed,Mobile App,Pickup,1,0,1.04,Mobile Wallet,174
81242,10456,07/03/2024 10:34,Completed,Web,Pickup,2,0,1.61,Mobile Wallet,656
81243,10191,22/03/2024 01:35,Preparing,Mobile App,Pickup,,0,1.85,Mobile Wallet,678
81244,10437,08/03/2024 11:23,Cancelled,Web,Delivery,,1.95,0.36,PayPal,119
81245,10035,15/03/2024 04:36,Preparing,Web,Delivery,,3.08,1.08,PayPal,486
81246,10049,29/03/2024 10:38,Cancelled,Web,Delivery,,1.2,1.27,Card,678
81247,10177,09/03/2024 18:24,Completed,Mobile App,Delivery,,3.46,1.74,Mobile Wallet,718
81248,10374,29/03/2024 10:07,Cancelled,Mobile App,Pickup,3,0,1.12,Mobile Wallet,633
81249,10338,04/03/2024 12:37,Preparing,Web,Delivery,,3.19,0.56,PayPal,624
81250,10289,06/03/2024 18:23,Cancelled,Mobile App,Delivery,,2.73,1.71,Mobile Wallet,420
81251,10142,08/03/2024 15:36,Placed,Web,Pickup,2,0,1.98,Card,956
81252,10476,07/03/2024 12:33,Preparing,Mobile App,Delivery,,3.62,0.65,Card,92
81253,10071,22/03/2024 11:12,Completed,Mobile App,Pickup,,0,1,Card,93
81254,10124,18/03/2024 13:06,Cancelled,Mobile App,Pickup,,0,0.62,Mobile Wallet,237
81255,10163,28/03/2024 13:14,Preparing,Web,Delivery,,3.84,1.67,Mobile Wallet,52
81256,10074,23/03/2024 07:18,Completed,Web,Pickup,,0,1.12,PayPal,821
81257,10334,02/03/2024 03:37,Completed,Mobile App,Pickup,2,0,1.54,PayPal,777
81258,10373,29/03/2024 01:54,Preparing,Mobile App,Pickup,2,0,0.75,Mobile Wallet,367
81259,10006,21/03/2024 02:52,Completed,Web,Delivery,,1.02,0.62,Card,835
81260,10467,23/03/2024 21:11,Placed,Mobile App,Pickup,3,0,0.07,PayPal,468
81261,10329,02/03/2024 23:58,Completed,Mobile App,Pickup,,0,1.25,Mobile Wallet,908
81262,10422,22/03/2024 10:14,Cancelled,Mobile App,Delivery,,1.52,1.5,Mobile Wallet,688
81263,10385,02/03/2024 17:43,Completed,Web,Delivery,,2.84,1.43,Mobile Wallet,231
81264,10377,06/03/2024 23:47,Placed,Mobile App,Delivery,,3.5,0.24,PayPal,8
81265,10327,15/03/2024 07:13,Placed,Mobile App,Delivery,,3.95,0.39,Mobile Wallet,928
81266,10378,16/03/2024 03:21,Completed,Web,Delivery,,3.72,1.17,PayPal,286
81267,10265,19/03/2024 08:22,Cancelled,Web,Delivery,,1.19,1.65,Mobile Wallet,485
81268,10076,08/03/2024 20:30,Cancelled,Web,Pickup,1,0,0.55,Card,100
81269,10353,29/03/2024 21:55,Placed,Mobile App,Pickup,2,0,0.55,PayPal,747
81270,10061,26/03/2024 20:35,Placed,Mobile App,Pickup,,0,0.18,Card,746
81271,10094,09/03/2024 10:47,Completed,Web,Delivery,,3.3,1.58,Card,195
81272,10327,04/03/2024 16:46,Preparing,Mobile App,Pickup,,0,1.67,Mobile Wallet,256
81273,10483,07/03/2024 00:58,Completed,Web,Delivery,,2.14,0.57,PayPal,58
81274,10072,11/03/2024 06:48,Preparing,Mobile App,Pickup,,0,1.77,Card,544
81275,10152,13/03/2024 00:57,Placed,Mobile App,Pickup,,0,0.71,PayPal,81
81276,10179,02/03/2024 16:07,Cancelled,Web,Pickup,2,0,1.08,Card,598
81277,10360,30/03/2024 09:36,Completed,Web,Pickup,3,0,0.68,Mobile Wallet,683
81278,10283,24/03/2024 08:37,Preparing,Mobile App,Pickup,1,0,0.44,PayPal,560
81279,10017,24/03/2024 12:44,Preparing,Mobile App,Delivery,,1.42,1.17,PayPal,655
81280,10289,15/03/2024 16:06,Placed,Mobile App,Pickup,1,0,1.74,Card,394
81281,10082,16/03/2024 05:35,Completed,Web,Pickup,,0,0.37,PayPal,589
81282,10157,22/03/2024 05:54,Preparing,Web,Delivery,,2.32,1.23,Mobile Wallet,675
81283,10295,22/03/2024 13:16,Preparing,Mobile App,Pickup,,0,1.45,Mobile Wallet,509
81284,10173,14/03/2024 15:52,Placed,Web,Pickup,,0,1.53,Mobile Wallet,361
81285,10056,13/03/2024 06:12,Cancelled,Web,Pickup,,0,0.33,Card,100
81286,10473,26/03/2024 20:23,Preparing,Web,Pickup,2,0,1.33,Card,374
81287,10497,15/03/2024 01:48,Preparing,Mobile App,Delivery,,2.38,0.33,Card,426
81288,10338,10/03/2024 02:53,Preparing,Mobile App,Delivery,,1.92,0.37,Card,936
81289,10224,12/03/2024 03:18,Preparing,Mobile App,Delivery,,1.01,0.32,Card,826
81290,10242,22/03/2024 11:53,Cancelled,Mobile App,Pickup,2,0,1.41,Card,987
81291,10199,15/03/2024 11:43,Preparing,Mobile App,Delivery,,3.32,1.8,Mobile Wallet,867
81292,10374,25/03/2024 07:23,Placed,Mobile App,Pickup,,0,0.98,Mobile Wallet,550
81293,10497,11/03/2024 02:08,Preparing,Web,Delivery,,2.11,0.68,Card,843
81294,10313,30/03/2024 09:08,Preparing,Web,Pickup,1,0,1,Card,635
81295,10109,05/03/2024 05:25,Completed,Mobile App,Pickup,,0,1.31,PayPal,844
81296,10078,18/03/2024 14:30,Cancelled,Web,Pickup,3,0,0.52,PayPal,144
81297,10092,19/03/2024 02:57,Placed,Mobile App,Delivery,,3.42,0.69,Mobile Wallet,100
81298,10052,08/03/2024 07:43,Completed,Web,Pickup,1,0,1.15,PayPal,380
81299,10352,23/03/2024 02:59,Cancelled,Mobile App,Pickup,1,0,1.54,PayPal,102
81300,10218,28/03/2024 11:19,Cancelled,Mobile App,Pickup,1,0,1.56,Mobile Wallet,380
81301,10172,09/03/2024 03:20,Cancelled,Mobile App,Pickup,1,0,1.74,Card,703
81302,10077,16/03/2024 08:13,Completed,Web,Delivery,,2.54,1.23,PayPal,283
81303,10223,22/03/2024 03:38,Completed,Web,Delivery,,1.36,0.98,PayPal,218
81304,10026,20/03/2024 08:58,Completed,Mobile App,Pickup,3,0,1.53,Card,806
81305,10278,14/03/2024 08:17,Completed,Mobile App,Pickup,2,0,0.04,PayPal,833
81306,10153,28/03/2024 02:44,Placed,Mobile App,Delivery,,3.2,1.06,PayPal,284
81307,10128,04/03/2024 19:48,Placed,Web,Delivery,,3.18,1.27,PayPal,677
81308,10458,21/03/2024 20:17,Preparing,Mobile App,Pickup,3,0,0.08,PayPal,332
81309,10191,07/03/2024 16:17,Placed,Mobile App,Delivery,,2.54,1.45,PayPal,432
81310,10475,19/03/2024 05:42,Placed,Web,Pickup,,0,1.9,PayPal,371
81311,10370,20/03/2024 17:25,Placed,Web,Delivery,,2.71,1.99,Mobile Wallet,745
81312,10264,03/03/2024 05:20,Completed,Mobile App,Delivery,,1.65,1.87,PayPal,868
81313,10383,13/03/2024 14:23,Placed,Mobile App,Delivery,,3.73,1.36,PayPal,932
81314,10003,01/03/2024 20:26,Cancelled,Web,Pickup,2,0,0.55,PayPal,152
81315,10307,11/03/2024 01:44,Preparing,Web,Pickup,1,0,1.42,Card,544
81316,10033,27/03/2024 18:09,Cancelled,Mobile App,Pickup,,0,1.08,PayPal,719
81317,10477,16/03/2024 14:35,Completed,Mobile App,Delivery,,2.04,0.89,PayPal,910
81318,10438,25/03/2024 05:20,Preparing,Mobile App,Pickup,2,0,0.51,Card,748
81319,10339,29/03/2024 17:38,Cancelled,Mobile App,Delivery,,1.25,1.5,Mobile Wallet,977
81320,10190,15/03/2024 08:25,Cancelled,Mobile App,Pickup,3,0,0.06,Mobile Wallet,852
81321,10300,29/03/2024 09:51,Completed,Mobile App,Delivery,,2.25,1.53,PayPal,100
81322,10285,18/03/2024 01:54,Preparing,Mobile App,Pickup,2,0,1.21,Card,375
81323,10050,10/03/2024 14:48,Placed,Mobile App,Pickup,2,0,0.36,Card,47
81324,10393,17/03/2024 00:30,Preparing,Mobile App,Pickup,,0,1.8,PayPal,468
81325,10164,29/03/2024 19:32,Completed,Mobile App,Pickup,1,0,0.45,PayPal,628
81326,10254,21/03/2024 10:55,Preparing,Web,Pickup,3,0,0.8,Card,520
81327,10273,30/03/2024 20:44,Preparing,Web,Pickup,,0,0.77,Mobile Wallet,18
81328,10215,09/03/2024 14:18,Placed,Web,Pickup,,0,0.28,Mobile Wallet,316
81329,10258,28/03/2024 06:53,Cancelled,Web,Delivery,,1.98,0.5,Mobile Wallet,234
81330,10321,17/03/2024 20:27,Placed,Mobile App,Pickup,1,0,1.1,Card,739
81331,10436,21/03/2024 20:00,Completed,Web,Delivery,,1.53,1.87,Card,957
81332,10166,14/03/2024 08:00,Placed,Web,Delivery,,1.62,0.92,Card,170
81333,10351,09/03/2024 01:11,Cancelled,Web,Pickup,2,0,1.61,PayPal,994
81334,10447,12/03/2024 03:27,Cancelled,Web,Delivery,,1.02,0.06,Mobile Wallet,388
81335,10209,04/03/2024 04:51,Cancelled,Mobile App,Pickup,,0,1.77,Mobile Wallet,821
81336,10062,20/03/2024 22:58,Cancelled,Web,Delivery,,1.88,0.8,Mobile Wallet,122
81337,10394,17/03/2024 12:54,Cancelled,Mobile App,Delivery,,2.29,0.25,Card,423
81338,10434,08/03/2024 16:32,Completed,Mobile App,Pickup,1,0,1.31,Card,619
81339,10468,22/03/2024 23:07,Preparing,Mobile App,Delivery,,1.29,1.28,Card,350
81340,10235,12/03/2024 19:59,Completed,Mobile App,Pickup,2,0,1.38,PayPal,574
81341,10404,26/03/2024 20:39,Completed,Web,Pickup,3,0,1.52,Card,100
81342,10268,11/03/2024 01:24,Completed,Mobile App,Pickup,1,0,1.43,PayPal,535
81343,10484,26/03/2024 20:00,Completed,Mobile App,Delivery,,3.14,1.35,Card,144
81344,10381,07/03/2024 16:02,Completed,Mobile App,Delivery,,1.77,0.46,Card,953
81345,10299,27/03/2024 14:08,Placed,Mobile App,Pickup,2,0,0.73,Mobile Wallet,776
81346,10382,29/03/2024 03:31,Preparing,Mobile App,Pickup,,0,1.29,Mobile Wallet,675
81347,10437,18/03/2024 04:51,Cancelled,Web,Pickup,3,0,1.74,PayPal,50
81348,10090,01/03/2024 15:32,Placed,Mobile App,Pickup,,0,0.45,Card,944
81349,10115,13/03/2024 15:59,Placed,Web,Delivery,,2.07,0.92,Mobile Wallet,397
81350,10465,24/03/2024 20:28,Preparing,Web,Delivery,,2.09,0.07,Mobile Wallet,938
81351,10051,13/03/2024 08:31,Placed,Web,Pickup,1,0,0.89,Mobile Wallet,825
81352,10127,12/03/2024 15:41,Preparing,Web,Delivery,,1.69,1.43,Card,322
81353,10021,05/03/2024 03:47,Preparing,Web,Pickup,3,0,1.81,Card,689
81354,10268,10/03/2024 10:53,Preparing,Web,Pickup,1,0,1.17,Mobile Wallet,711
81355,10245,25/03/2024 10:28,Placed,Mobile App,Pickup,1,0,1.58,Card,597
81356,10101,21/03/2024 02:40,Placed,Mobile App,Pickup,1,0,0.39,Mobile Wallet,14
81357,10302,28/03/2024 05:29,Cancelled,Mobile App,Delivery,,2.71,1.16,Card,58
81358,10369,27/03/2024 19:16,Cancelled,Web,Pickup,2,0,0.5,PayPal,257
81359,10308,29/03/2024 17:21,Preparing,Mobile App,Pickup,,0,1.01,Mobile Wallet,555
81360,10146,25/03/2024 05:17,Preparing,Mobile App,Pickup,3,0,0.55,Mobile Wallet,889
81361,10258,06/03/2024 01:45,Preparing,Mobile App,Pickup,,0,0.01,Mobile Wallet,804
81362,10241,09/03/2024 03:17,Placed,Mobile App,Pickup,2,0,1.35,Card,427
81363,10474,30/03/2024 00:44,Preparing,Web,Pickup,3,0,1.56,Card,258
81364,10110,15/03/2024 13:32,Cancelled,Web,Pickup,3,0,1.37,Mobile Wallet,649
81365,10108,15/03/2024 17:38,Preparing,Web,Delivery,,3.3,1.57,Card,460
81366,10313,15/03/2024 19:43,Cancelled,Mobile App,Delivery,,3.34,0.54,PayPal,178
81367,10242,07/03/2024 14:21,Completed,Mobile App,Pickup,3,0,1.45,Mobile Wallet,271
81368,10162,20/03/2024 08:32,Cancelled,Mobile App,Pickup,3,0,0.01,PayPal,478
81369,10029,30/03/2024 09:22,Preparing,Mobile App,Pickup,3,0,1.53,Card,793
81370,10420,10/03/2024 11:51,Completed,Mobile App,Delivery,,3.5,0.05,PayPal,725
81371,10405,26/03/2024 09:33,Preparing,Web,Pickup,3,0,1.24,PayPal,806
81372,10439,04/03/2024 09:17,Preparing,Web,Pickup,1,0,0.65,PayPal,227
81373,10483,18/03/2024 18:03,Cancelled,Web,Pickup,1,0,0.56,Mobile Wallet,224
81374,10301,05/03/2024 14:47,Placed,Mobile App,Pickup,1,0,0.55,PayPal,355
81375,10225,22/03/2024 11:22,Preparing,Web,Pickup,1,0,0.65,Mobile Wallet,907
81376,10212,07/03/2024 20:17,Completed,Web,Delivery,,2.69,0.88,PayPal,554
81377,10294,01/03/2024 23:52,Preparing,Web,Pickup,3,0,1.74,Mobile Wallet,521
81378,10365,21/03/2024 06:58,Preparing,Web,Pickup,3,0,0.64,Card,527
81379,10236,10/03/2024 01:20,Completed,Mobile App,Pickup,3,0,1.21,Card,8
81380,10072,30/03/2024 05:29,Cancelled,Mobile App,Delivery,,2.19,0.97,Card,107
81381,10426,24/03/2024 07:31,Completed,Web,Delivery,,2.7,1.99,Mobile Wallet,703
81382,10448,13/03/2024 20:43,Completed,Web,Pickup,,0,1.47,Mobile Wallet,76
81383,10048,25/03/2024 04:49,Preparing,Web,Delivery,,2.72,0.94,Mobile Wallet,589
81384,10098,20/03/2024 14:42,Completed,Mobile App,Delivery,,2.35,1.76,Mobile Wallet,646
81385,10078,09/03/2024 06:26,Completed,Mobile App,Pickup,1,0,1.06,Mobile Wallet,122
81386,10379,19/03/2024 06:30,Completed,Web,Pickup,1,0,1.25,PayPal,718
81387,10010,11/03/2024 06:00,Completed,Mobile App,Delivery,,1.45,1.71,Mobile Wallet,703
81388,10346,30/03/2024 17:55,Preparing,Mobile App,Pickup,,0,1.79,Mobile Wallet,405
81389,10445,09/03/2024 14:16,Preparing,Web,Delivery,,1.93,0.2,Mobile Wallet,401
81390,10309,06/03/2024 19:04,Completed,Web,Delivery,,1.98,0.63,Card,909
81391,10337,10/03/2024 04:18,Completed,Web,Delivery,,2.27,0.54,Card,569
81392,10396,07/03/2024 05:58,Cancelled,Web,Pickup,1,0,1.67,PayPal,404
81393,10014,18/03/2024 07:30,Placed,Mobile App,Pickup,2,0,0.88,Card,928
81394,10106,05/03/2024 05:25,Preparing,Web,Pickup,1,0,0.33,Card,259
81395,10062,15/03/2024 10:07,Cancelled,Web,Pickup,3,0,0.42,Card,661
81396,10410,12/03/2024 14:50,Placed,Mobile App,Pickup,,0,0.03,PayPal,203
81397,10412,05/03/2024 13:17,Completed,Mobile App,Pickup,,0,1.89,Card,672
81398,10223,04/03/2024 20:14,Cancelled,Mobile App,Pickup,2,0,0.03,PayPal,498
81399,10374,07/03/2024 09:43,Preparing,Web,Pickup,1,0,1.13,Card,580
81400,10266,07/03/2024 09:09,Cancelled,Web,Delivery,,1.18,1.6,Mobile Wallet,321
81401,10339,29/03/2024 02:32,Cancelled,Web,Pickup,3,0,0.84,Card,369
81402,10480,09/03/2024 06:22,Completed,Web,Delivery,,3.36,0.06,Card,457
81403,10157,13/03/2024 01:38,Completed,Web,Pickup,3,0,1.57,PayPal,180
81404,10015,07/03/2024 13:39,Cancelled,Web,Pickup,1,0,1.08,Mobile Wallet,270
81405,10370,08/03/2024 04:45,Placed,Web,Delivery,,2.05,0.45,PayPal,32
81406,10034,22/03/2024 15:34,Cancelled,Mobile App,Delivery,,3.57,1.07,Card,267
81407,10439,15/03/2024 04:09,Cancelled,Mobile App,Delivery,,3.7,0.51,PayPal,229
81408,10337,22/03/2024 17:52,Cancelled,Web,Pickup,1,0,0.25,Mobile Wallet,515
81409,10067,11/03/2024 06:21,Placed,Web,Delivery,,3.15,0.56,Mobile Wallet,457
81410,10054,11/03/2024 07:05,Completed,Web,Delivery,,3.19,0.6,Mobile Wallet,368
81411,10499,06/03/2024 23:51,Completed,Mobile App,Pickup,3,0,0.75,Card,271
81412,10297,18/03/2024 12:33,Placed,Web,Delivery,,3.94,0.03,Mobile Wallet,811
81413,10018,08/03/2024 08:49,Cancelled,Mobile App,Delivery,,1.04,0.96,PayPal,665
81414,10097,10/03/2024 18:39,Cancelled,Mobile App,Pickup,,0,1.09,Card,558
81415,10382,16/03/2024 08:22,Preparing,Mobile App,Pickup,3,0,0.68,PayPal,670
81416,10396,16/03/2024 13:57,Completed,Web,Pickup,1,0,1.56,PayPal,416
81417,10329,25/03/2024 17:26,Preparing,Web,Delivery,,1.68,0.91,Card,494
81418,10062,16/03/2024 19:41,Completed,Mobile App,Pickup,2,0,0.87,Card,236
81419,10495,19/03/2024 02:14,Preparing,Web,Delivery,,3.52,0.44,Card,192
81420,10102,26/03/2024 14:49,Placed,Mobile App,Pickup,2,0,1.08,Mobile Wallet,831
81421,10485,18/03/2024 01:01,Preparing,Web,Delivery,,3.04,1.27,Mobile Wallet,216
81422,10116,25/03/2024 14:43,Cancelled,Web,Delivery,,1.84,1.92,PayPal,45
81423,10152,22/03/2024 16:30,Cancelled,Mobile App,Pickup,,0,0.27,PayPal,525
81424,10001,12/03/2024 10:31,Completed,Web,Delivery,,3.77,1.23,Card,265
81425,10031,07/03/2024 13:03,Cancelled,Web,Pickup,2,0,1.53,Card,578
81426,10201,30/03/2024 09:41,Cancelled,Mobile App,Delivery,,2.77,0.5,PayPal,460
81427,10037,13/03/2024 13:42,Preparing,Mobile App,Delivery,,1.37,1.48,Mobile Wallet,421
81428,10078,21/03/2024 04:17,Preparing,Mobile App,Delivery,,3.28,0.02,Card,524
81429,10267,29/03/2024 14:32,Cancelled,Web,Pickup,1,0,1.32,PayPal,605
81430,10421,25/03/2024 15:11,Cancelled,Web,Delivery,,1.21,1.96,Mobile Wallet,17
81431,10175,18/03/2024 08:42,Completed,Web,Pickup,1,0,1.25,PayPal,99
81432,10300,23/03/2024 04:15,Completed,Web,Delivery,,2.57,0.18,Mobile Wallet,771
81433,10309,23/03/2024 12:09,Cancelled,Mobile App,Pickup,2,0,0.11,Card,848
81434,10443,12/03/2024 10:53,Completed,Mobile App,Pickup,3,0,1.33,PayPal,380
81435,10183,01/03/2024 14:07,Placed,Mobile App,Delivery,,1.73,0.99,Mobile Wallet,822
81436,10223,23/03/2024 04:52,Cancelled,Mobile App,Pickup,1,0,0.08,Card,824
81437,10303,27/03/2024 04:44,Placed,Web,Delivery,,3.9,0.48,Mobile Wallet,239
81438,10345,02/03/2024 19:32,Completed,Mobile App,Pickup,,0,1.7,Mobile Wallet,6
81439,10443,19/03/2024 03:28,Cancelled,Web,Delivery,,1.65,0.36,Mobile Wallet,385
81440,10485,14/03/2024 07:14,Cancelled,Web,Pickup,1,0,1.46,PayPal,110
81441,10184,12/03/2024 07:38,Completed,Mobile App,Pickup,3,0,1.57,PayPal,549
81442,10235,10/03/2024 12:41,Completed,Mobile App,Pickup,2,0,1.51,Card,209
81443,10433,16/03/2024 04:33,Completed,Web,Pickup,1,0,0.63,PayPal,573
81444,10052,30/03/2024 02:27,Cancelled,Mobile App,Delivery,,2.87,1.28,PayPal,793
81445,10104,16/03/2024 22:56,Completed,Mobile App,Pickup,,0,1.79,Card,802
81446,10492,15/03/2024 16:32,Placed,Web,Delivery,,1.57,0.62,Mobile Wallet,564
81447,10359,19/03/2024 02:41,Placed,Web,Pickup,2,0,0.19,Mobile Wallet,149
81448,10307,07/03/2024 15:12,Completed,Mobile App,Pickup,3,0,0.79,PayPal,270
81449,10054,15/03/2024 17:42,Preparing,Mobile App,Pickup,1,0,1.65,Card,411
81450,10281,13/03/2024 11:02,Placed,Mobile App,Delivery,,1.67,1.39,Card,507
81451,10126,21/03/2024 00:59,Preparing,Web,Delivery,,1.04,0.49,Card,803
81452,10440,19/03/2024 20:46,Preparing,Mobile App,Pickup,,0,0.37,Mobile Wallet,671
81453,10298,12/03/2024 21:37,Completed,Mobile App,Pickup,,0,0.86,PayPal,410
81454,10461,15/03/2024 13:41,Completed,Web,Delivery,,3.87,0.27,Mobile Wallet,531
81455,10127,05/03/2024 09:32,Cancelled,Mobile App,Delivery,,1.31,1.65,Card,292
81456,10369,22/03/2024 04:13,Completed,Web,Pickup,2,0,0.92,PayPal,987
81457,10255,08/03/2024 19:09,Placed,Mobile App,Pickup,1,0,1.12,Card,268
81458,10459,07/03/2024 17:31,Placed,Mobile App,Pickup,,0,0.13,Mobile Wallet,516
81459,10142,28/03/2024 04:53,Cancelled,Mobile App,Pickup,1,0,1.41,Card,264
81460,10203,21/03/2024 13:49,Completed,Mobile App,Delivery,,1.99,1.14,Mobile Wallet,789
81461,10485,25/03/2024 13:24,Completed,Web,Pickup,2,0,1.94,Card,601
81462,10365,04/03/2024 05:33,Placed,Mobile App,Pickup,1,0,1.46,Mobile Wallet,649
81463,10100,28/03/2024 09:01,Preparing,Web,Delivery,,1.09,1.86,Mobile Wallet,979
81464,10062,05/03/2024 06:50,Cancelled,Mobile App,Pickup,1,0,1.61,PayPal,295
81465,10357,16/03/2024 14:58,Preparing,Web,Pickup,2,0,0.62,Card,954
81466,10363,23/03/2024 17:47,Placed,Web,Pickup,3,0,0.52,Card,588
81467,10117,16/03/2024 11:03,Cancelled,Web,Pickup,1,0,1.05,Card,205
81468,10451,26/03/2024 08:31,Placed,Mobile App,Delivery,,1.29,0,Mobile Wallet,208
81469,10007,15/03/2024 21:01,Cancelled,Mobile App,Delivery,,1.08,1.81,Mobile Wallet,110
81470,10192,08/03/2024 20:17,Preparing,Mobile App,Delivery,,1.55,0.44,PayPal,783
81471,10050,28/03/2024 07:03,Completed,Web,Delivery,,3.67,1.41,Card,505
