store_id,trans_datetime,staff_id,payment_type,order_channel,loyalty_member_id,pos_receipt_id,time_range,month,line_number,product_id,quantity,unit_price,line_discount
2,2024-03-02 03:06:00,5002,Card,Click-and-Collect,,90340,00:00-06:00,Mar,5,215,2,2.42,0.25
4,2024-03-01 21:47:00,5006,Cash,In-Store,3001.0,90595,18:00-24:00,Mar,3,986,3,1.67,0.5
4,2024-03-01 21:47:00,5006,Cash,In-Store,3001.0,90595,18:00-24:00,Mar,3,568,1,3.52,0.1
1,2024-02-20 01:51:00,5002,Cash,Click-and-Collect,3004.0,90747,00:00-06:00,Feb,5,251,2,3.58,0.25
1,2024-02-20 01:51:00,5002,Cash,Click-and-Collect,3004.0,90747,00:00-06:00,Feb,4,806,3,3.46,0.0
1,2024-02-20 01:51:00,5002,Cash,Click-and-Collect,3004.0,90747,00:00-06:00,Feb,3,638,4,1.83,0.25
5,2024-01-12 09:18:00,5001,Mobile Wallet,Click-and-Collect,,90922,06:00-12:00,Jan,1,591,2,2.65,0.5
2,2024-02-03 17:36:00,5007,Card,Click-and-Collect,,90533,12:00-18:00,Feb,3,948,2,3.14,0.0
2,2024-02-03 17:36:00,5007,Card,Click-and-Collect,,90533,12:00-18:00,Feb,4,719,3,5.25,0.0
1,2024-01-29 12:47:00,5006,Card,Click-and-Collect,3002.0,90639,12:00-18:00,Jan,5,322,1,4.74,0.25
1,2024-01-29 12:47:00,5006,Card,Click-and-Collect,3002.0,90639,12:00-18:00,Jan,5,710,4,4.42,0.25
1,2024-01-29 12:47:00,5006,Card,Click-and-Collect,3002.0,90639,12:00-18:00,Jan,4,219,2,3.66,0.25
2,2024-02-04 10:53:00,5010,Mobile Wallet,Click-and-Collect,3002.0,90317,06:00-12:00,Feb,5,683,4,2.97,0.25
2,2024-02-04 10:53:00,5010,Mobile Wallet,Click-and-Collect,3002.0,90317,06:00-12:00,Feb,5,408,4,3.87,0.5
5,2024-03-07 18:12:00,5009,Cash,Click-and-Collect,3002.0,90131,18:00-24:00,Mar,2,197,4,4.49,0.5
5,2024-03-07 18:12:00,5009,Cash,Click-and-Collect,3002.0,90131,18:00-24:00,Mar,2,266,2,5.46,0.25
2,2024-01-18 10:43:00,5006,Voucher,Click-and-Collect,3005.0,90631,06:00-12:00,Jan,3,583,3,3.33,0.0
2,2024-01-18 10:43:00,5006,Voucher,Click-and-Collect,3005.0,90631,06:00-12:00,Jan,1,704,4,5.37,0.0
2,2024-01-18 10:43:00,5006,Voucher,Click-and-Collect,3005.0,90631,06:00-12:00,Jan,2,889,2,4.84,0.5
5,2024-02-29 11:33:00,5009,Cash,Click-and-Collect,3001.0,90294,06:00-12:00,Feb,4,216,4,5.04,0.25
5,2024-02-29 11:33:00,5009,Cash,Click-and-Collect,3001.0,90294,06:00-12:00,Feb,3,419,2,4.96,0.5
5,2024-02-29 11:33:00,5009,Cash,Click-and-Collect,3001.0,90294,06:00-12:00,Feb,1,18,4,5.13,0.1
5,2024-02-29 11:33:00,5009,Cash,Click-and-Collect,3001.0,90294,06:00-12:00,Feb,1,644,4,3.41,0.5
5,2024-02-29 11:33:00,5009,Cash,Click-and-Collect,3001.0,90294,06:00-12:00,Feb,4,481,1,4.59,0.5
1,2024-01-24 16:46:00,5003,Cash,Click-and-Collect,3003.0,90453,12:00-18:00,Jan,1,453,2,3.8,0.1
1,2024-01-24 16:46:00,5003,Cash,Click-and-Collect,3003.0,90453,12:00-18:00,Jan,1,217,4,4.83,0.25
2,2024-01-10 04:13:00,5010,Card,Click-and-Collect,3002.0,90291,00:00-06:00,Jan,3,528,3,1.92,0.1
2,2024-01-10 04:13:00,5010,Card,Click-and-Collect,3002.0,90291,00:00-06:00,Jan,4,385,4,1.82,0.1
1,2024-03-22 06:16:00,5006,Card,Click-and-Collect,,90231,06:00-12:00,Mar,2,826,2,2.16,0.0
1,2024-03-22 06:16:00,5006,Card,Click-and-Collect,,90231,06:00-12:00,Mar,5,430,4,4.59,0.5
1,2024-03-22 06:16:00,5006,Card,Click-and-Collect,,90231,06:00-12:00,Mar,5,24,4,2.73,0.0
3,2024-01-12 20:11:00,5007,Card,Click-and-Collect,3002.0,90487,18:00-24:00,Jan,4,626,1,3.55,0.1
3,2024-01-12 20:11:00,5007,Card,Click-and-Collect,3002.0,90487,18:00-24:00,Jan,5,733,3,5.2,0.0
3,2024-01-12 20:11:00,5007,Card,Click-and-Collect,3002.0,90487,18:00-24:00,Jan,3,112,3,4.06,0.5
5,2024-03-01 15:24:00,5002,Mobile Wallet,Click-and-Collect,3005.0,90507,12:00-18:00,Mar,1,410,2,2.16,0.0
5,2024-03-01 15:24:00,5002,Mobile Wallet,Click-and-Collect,3005.0,90507,12:00-18:00,Mar,3,606,4,4.28,0.25
5,2024-03-01 15:24:00,5002,Mobile Wallet,Click-and-Collect,3005.0,90507,12:00-18:00,Mar,2,299,4,1.76,0.25
5,2024-03-01 15:24:00,5002,Mobile Wallet,Click-and-Collect,3005.0,90507,12:00-18:00,Mar,5,702,1,2.24,0.5
5,2024-03-01 15:24:00,5002,Mobile Wallet,Click-and-Collect,3005.0,90507,12:00-18:00,Mar,4,865,3,5.61,0.1
2,2024-02-10 00:07:00,5001,Card,In-Store,3002.0,90798,00:00-06:00,Feb,1,436,2,2.29,0.5
2,2024-02-10 00:07:00,5001,Card,In-Store,3002.0,90798,00:00-06:00,Feb,5,173,1,3.8,0.0
2,2024-02-10 00:07:00,5001,Card,In-Store,3002.0,90798,00:00-06:00,Feb,5,661,3,3.13,0.0
2,2024-02-10 00:07:00,5001,Card,In-Store,3002.0,90798,00:00-06:00,Feb,5,110,1,5.64,0.5
2,2024-02-10 00:07:00,5001,Card,In-Store,3002.0,90798,00:00-06:00,Feb,5,193,1,2.09,0.0
2,2024-02-10 00:07:00,5001,Card,In-Store,3002.0,90798,00:00-06:00,Feb,5,12,4,3.54,0.5
2,2024-02-10 00:07:00,5001,Card,In-Store,3002.0,90798,00:00-06:00,Feb,4,113,3,2.53,0.1
4,2024-03-25 20:37:00,5007,Mobile Wallet,In-Store,3003.0,90571,18:00-24:00,Mar,5,256,1,3.55,0.5
4,2024-03-25 20:37:00,5007,Mobile Wallet,In-Store,3003.0,90571,18:00-24:00,Mar,1,740,1,1.87,0.5
1,2024-02-05 06:19:00,5007,Cash,In-Store,3001.0,90573,06:00-12:00,Feb,5,610,3,5.78,0.5
1,2024-02-05 06:19:00,5007,Cash,In-Store,3001.0,90573,06:00-12:00,Feb,4,386,3,5.16,0.0
4,2024-03-14 12:23:00,5003,Card,In-Store,3005.0,90835,12:00-18:00,Mar,2,737,4,5.24,0.5
4,2024-03-14 12:23:00,5003,Card,In-Store,3005.0,90835,12:00-18:00,Mar,3,676,2,5.96,0.5
2,2024-02-08 08:20:00,5007,Mobile Wallet,In-Store,3001.0,90762,06:00-12:00,Feb,3,883,4,3.53,0.1
2,2024-02-08 08:20:00,5007,Mobile Wallet,In-Store,3001.0,90762,06:00-12:00,Feb,2,258,2,4.29,0.5
2,2024-02-08 08:20:00,5007,Mobile Wallet,In-Store,3001.0,90762,06:00-12:00,Feb,4,293,4,5.14,0.0
5,2024-01-12 02:32:00,5007,Mobile Wallet,In-Store,3004.0,90785,00:00-06:00,Jan,4,797,4,4.32,0.25
5,2024-01-12 02:32:00,5007,Mobile Wallet,In-Store,3004.0,90785,00:00-06:00,Jan,1,959,1,2.58,0.0
5,2024-01-12 02:32:00,5007,Mobile Wallet,In-Store,3004.0,90785,00:00-06:00,Jan,3,239,1,2.77,0.5
5,2024-01-12 02:32:00,5007,Mobile Wallet,In-Store,3004.0,90785,00:00-06:00,Jan,1,654,3,4.54,0.5
5,2024-01-12 02:32:00,5007,Mobile Wallet,In-Store,3004.0,90785,00:00-06:00,Jan,1,288,2,4.74,0.5
3,2024-03-20 15:31:00,5005,Mobile Wallet,In-Store,3003.0,90080,12:00-18:00,Mar,3,731,3,2.56,0.25
3,2024-03-20 15:31:00,5005,Mobile Wallet,In-Store,3003.0,90080,12:00-18:00,Mar,3,303,1,3.78,0.0
3,2024-03-20 15:31:00,5005,Mobile Wallet,In-Store,3003.0,90080,12:00-18:00,Mar,4,688,1,4.55,0.1
3,2024-03-20 15:31:00,5005,Mobile Wallet,In-Store,3003.0,90080,12:00-18:00,Mar,2,372,3,1.63,0.25
3,2024-01-29 01:05:00,5004,Voucher,In-Store,,90915,00:00-06:00,Jan,4,554,1,2.12,0.1
3,2024-01-29 01:05:00,5004,Voucher,In-Store,,90915,00:00-06:00,Jan,4,708,3,3.89,0.25
3,2024-01-29 01:05:00,5004,Voucher,In-Store,,90915,00:00-06:00,Jan,3,662,4,4.57,0.5
4,2024-01-05 02:13:00,5002,Cash,In-Store,3001.0,90711,00:00-06:00,Jan,3,157,2,1.79,0.5
4,2024-01-05 02:13:00,5002,Cash,In-Store,3001.0,90711,00:00-06:00,Jan,3,942,2,4.0,0.5
4,2024-01-05 02:13:00,5002,Cash,In-Store,3001.0,90711,00:00-06:00,Jan,4,899,3,2.9,0.0
2,2024-02-20 01:13:00,5002,Voucher,In-Store,,90556,00:00-06:00,Feb,4,478,4,1.78,0.5
2,2024-02-20 01:13:00,5002,Voucher,In-Store,,90556,00:00-06:00,Feb,5,711,3,4.7,0.25
2,2024-02-20 01:13:00,5002,Voucher,In-Store,,90556,00:00-06:00,Feb,2,754,3,5.34,0.0
4,2024-02-21 19:45:00,5009,Mobile Wallet,In-Store,3004.0,90927,18:00-24:00,Feb,4,789,1,5.36,0.5
4,2024-01-09 03:55:00,5001,Mobile Wallet,In-Store,3004.0,90007,00:00-06:00,Jan,4,966,3,2.84,0.5
4,2024-01-09 03:55:00,5001,Mobile Wallet,In-Store,3004.0,90007,00:00-06:00,Jan,5,783,1,5.32,0.25
4,2024-01-09 03:55:00,5001,Mobile Wallet,In-Store,3004.0,90007,00:00-06:00,Jan,5,420,3,3.37,0.5
1,2024-03-02 11:00:00,5003,Card,In-Store,,90552,06:00-12:00,Mar,4,766,2,3.7,0.25
1,2024-03-02 11:00:00,5003,Card,In-Store,,90552,06:00-12:00,Mar,4,32,4,4.53,0.25
1,2024-03-02 11:00:00,5003,Card,In-Store,,90552,06:00-12:00,Mar,2,523,2,4.6,0.0
4,2024-03-13 13:26:00,5010,Voucher,Click-and-Collect,3003.0,90498,12:00-18:00,Mar,2,30,4,3.01,0.5
4,2024-03-13 13:26:00,5010,Voucher,Click-and-Collect,3003.0,90498,12:00-18:00,Mar,1,218,4,2.01,0.5
4,2024-02-28 12:29:00,5007,Card,In-Store,3001.0,90861,12:00-18:00,Feb,4,479,2,5.91,0.0
4,2024-02-28 12:29:00,5007,Card,In-Store,3001.0,90861,12:00-18:00,Feb,4,369,2,4.56,0.25
2,2024-01-20 15:50:00,5003,Mobile Wallet,Click-and-Collect,,90607,12:00-18:00,Jan,2,578,1,1.88,0.5
2,2024-01-20 15:50:00,5003,Mobile Wallet,Click-and-Collect,,90607,12:00-18:00,Jan,2,582,1,3.46,0.1
2,2024-01-20 15:50:00,5003,Mobile Wallet,Click-and-Collect,,90607,12:00-18:00,Jan,4,611,4,2.96,0.0
2,2024-01-20 15:50:00,5003,Mobile Wallet,Click-and-Collect,,90607,12:00-18:00,Jan,2,131,3,1.54,0.1
3,2024-03-05 05:49:00,5005,Voucher,In-Store,3002.0,90888,00:00-06:00,Mar,3,473,2,1.73,0.5
3,2024-03-05 05:49:00,5005,Voucher,In-Store,3002.0,90888,00:00-06:00,Mar,5,469,2,3.42,0.0
3,2024-03-05 05:49:00,5005,Voucher,In-Store,3002.0,90888,00:00-06:00,Mar,3,374,1,5.54,0.0
1,2024-03-18 19:29:00,5010,Cash,In-Store,,90217,18:00-24:00,Mar,3,466,3,3.02,0.5
1,2024-03-18 19:29:00,5010,Cash,In-Store,,90217,18:00-24:00,Mar,3,923,4,2.72,0.0
1,2024-03-18 19:29:00,5010,Cash,In-Store,,90217,18:00-24:00,Mar,4,535,1,3.19,0.25
2,2024-03-23 20:41:00,5009,Voucher,In-Store,,90771,18:00-24:00,Mar,4,975,4,2.64,0.0
2,2024-03-23 20:41:00,5009,Voucher,In-Store,,90771,18:00-24:00,Mar,4,610,1,2.5,0.25
2,2024-03-23 20:41:00,5009,Voucher,In-Store,,90771,18:00-24:00,Mar,5,277,2,5.04,0.0
2,2024-03-23 20:41:00,5009,Voucher,In-Store,,90771,18:00-24:00,Mar,3,725,4,2.73,0.25
4,2024-01-27 23:11:00,5006,Mobile Wallet,Click-and-Collect,3004.0,90020,18:00-24:00,Jan,2,768,1,6.0,0.25
4,2024-01-27 23:11:00,5006,Mobile Wallet,Click-and-Collect,3004.0,90020,18:00-24:00,Jan,5,471,1,5.38,0.5
4,2024-01-27 23:11:00,5006,Mobile Wallet,Click-and-Collect,3004.0,90020,18:00-24:00,Jan,1,263,2,5.26,0.5
4,2024-01-27 23:11:00,5006,Mobile Wallet,Click-and-Collect,3004.0,90020,18:00-24:00,Jan,5,300,4,2.54,0.5
4,2024-01-27 23:11:00,5006,Mobile Wallet,Click-and-Collect,3004.0,90020,18:00-24:00,Jan,1,919,4,2.17,0.0
4,2024-01-27 23:11:00,5006,Mobile Wallet,Click-and-Collect,3004.0,90020,18:00-24:00,Jan,4,433,3,3.99,0.25
1,2024-01-16 09:35:00,5006,Card,In-Store,,90666,06:00-12:00,Jan,2,71,1,4.89,0.1
1,2024-01-16 09:35:00,5006,Card,In-Store,,90666,06:00-12:00,Jan,2,286,2,5.82,0.0
1,2024-01-16 09:35:00,5006,Card,In-Store,,90666,06:00-12:00,Jan,4,38,2,2.49,0.1
1,2024-01-16 09:35:00,5006,Card,In-Store,,90666,06:00-12:00,Jan,2,347,4,5.86,0.5
1,2024-01-16 09:35:00,5006,Card,In-Store,,90666,06:00-12:00,Jan,4,17,4,1.97,0.0
3,2024-03-14 00:29:00,5007,Cash,In-Store,3002.0,90860,00:00-06:00,Mar,1,21,2,2.57,0.5
5,2024-01-22 01:46:00,5007,Cash,In-Store,,90578,00:00-06:00,Jan,3,971,2,3.59,0.25
5,2024-01-22 01:46:00,5007,Cash,In-Store,,90578,00:00-06:00,Jan,4,804,3,4.83,0.1
5,2024-03-25 22:28:00,5004,Voucher,Click-and-Collect,,90172,18:00-24:00,Mar,3,621,1,5.0,0.1
5,2024-03-25 22:28:00,5004,Voucher,Click-and-Collect,,90172,18:00-24:00,Mar,1,37,3,4.77,0.25
5,2024-03-26 08:36:00,5007,Mobile Wallet,Click-and-Collect,,90111,06:00-12:00,Mar,4,593,1,5.68,0.5
5,2024-03-26 08:36:00,5007,Mobile Wallet,Click-and-Collect,,90111,06:00-12:00,Mar,4,776,4,1.71,0.0
2,2024-01-17 01:28:00,5002,Card,In-Store,,90965,00:00-06:00,Jan,1,733,2,1.84,0.1
2,2024-01-17 01:28:00,5002,Card,In-Store,,90965,00:00-06:00,Jan,1,920,1,3.02,0.5
1,2024-03-25 22:48:00,5003,Cash,In-Store,,90714,18:00-24:00,Mar,5,792,3,5.33,0.0
1,2024-03-25 22:48:00,5003,Cash,In-Store,,90714,18:00-24:00,Mar,2,568,3,4.47,0.25
1,2024-03-25 22:48:00,5003,Cash,In-Store,,90714,18:00-24:00,Mar,3,502,2,4.05,0.25
1,2024-03-25 22:48:00,5003,Cash,In-Store,,90714,18:00-24:00,Mar,4,49,1,3.26,0.25
1,2024-03-25 22:48:00,5003,Cash,In-Store,,90714,18:00-24:00,Mar,2,60,4,5.67,0.1
2,2024-03-08 18:03:00,5009,Cash,In-Store,,90802,18:00-24:00,Mar,1,43,3,3.9,0.25
1,2024-02-15 12:33:00,5008,Cash,Click-and-Collect,,90519,12:00-18:00,Feb,4,664,3,1.56,0.5
1,2024-02-15 12:33:00,5008,Cash,Click-and-Collect,,90519,12:00-18:00,Feb,2,26,4,5.57,0.1
5,2024-03-30 20:27:00,5008,Cash,In-Store,,90109,18:00-24:00,Mar,2,444,3,4.36,0.5
5,2024-03-30 20:27:00,5008,Cash,In-Store,,90109,18:00-24:00,Mar,4,446,1,2.22,0.25
4,2024-03-08 22:49:00,5007,Mobile Wallet,In-Store,,90446,18:00-24:00,Mar,4,181,3,4.27,0.5
4,2024-03-08 22:49:00,5007,Mobile Wallet,In-Store,,90446,18:00-24:00,Mar,5,537,3,5.59,0.5
4,2024-03-19 17:09:00,5002,Mobile Wallet,Click-and-Collect,,90447,12:00-18:00,Mar,1,846,3,2.95,0.1
4,2024-03-19 17:09:00,5002,Mobile Wallet,Click-and-Collect,,90447,12:00-18:00,Mar,5,119,4,1.68,0.25
4,2024-03-19 17:09:00,5002,Mobile Wallet,Click-and-Collect,,90447,12:00-18:00,Mar,2,526,3,2.9,0.1
4,2024-03-19 17:09:00,5002,Mobile Wallet,Click-and-Collect,,90447,12:00-18:00,Mar,3,391,3,5.3,0.5
1,2024-01-02 07:36:00,5001,Mobile Wallet,Click-and-Collect,,90286,06:00-12:00,Jan,5,903,4,2.6,0.5
1,2024-01-02 07:36:00,5001,Mobile Wallet,Click-and-Collect,,90286,06:00-12:00,Jan,3,572,3,2.51,0.25
2,2024-03-11 20:14:00,5009,Voucher,Click-and-Collect,3004.0,90625,18:00-24:00,Mar,3,685,4,3.01,0.5
2,2024-01-03 23:20:00,5003,Voucher,In-Store,,90187,18:00-24:00,Jan,3,500,2,3.1,0.25
1,2024-02-09 00:13:00,5006,Cash,Click-and-Collect,,90287,00:00-06:00,Feb,1,902,3,4.0,0.1
3,2024-02-19 13:14:00,5002,Mobile Wallet,In-Store,3001.0,90248,12:00-18:00,Feb,4,738,4,3.7,0.1
3,2024-02-19 13:14:00,5002,Mobile Wallet,In-Store,3001.0,90248,12:00-18:00,Feb,2,478,1,2.7,0.1
3,2024-02-19 13:14:00,5002,Mobile Wallet,In-Store,3001.0,90248,12:00-18:00,Feb,4,382,4,4.17,0.1
5,2024-01-11 17:59:00,5003,Card,Click-and-Collect,,90662,12:00-18:00,Jan,1,729,4,3.52,0.0
5,2024-01-11 17:59:00,5003,Card,Click-and-Collect,,90662,12:00-18:00,Jan,4,177,1,2.61,0.5
4,2024-02-06 09:08:00,5002,Cash,In-Store,,90302,06:00-12:00,Feb,5,227,4,4.61,0.25
4,2024-02-06 09:08:00,5002,Cash,In-Store,,90302,06:00-12:00,Feb,1,21,3,2.68,0.0
4,2024-02-06 09:08:00,5002,Cash,In-Store,,90302,06:00-12:00,Feb,2,460,2,5.93,0.0
4,2024-02-06 09:08:00,5002,Cash,In-Store,,90302,06:00-12:00,Feb,3,333,1,4.32,0.0
4,2024-02-06 09:08:00,5002,Cash,In-Store,,90302,06:00-12:00,Feb,2,472,2,5.26,0.5
3,2024-01-21 20:00:00,5007,Voucher,In-Store,,90378,18:00-24:00,Jan,3,485,3,3.41,0.25
3,2024-01-21 20:00:00,5007,Voucher,In-Store,,90378,18:00-24:00,Jan,5,606,4,5.99,0.1
3,2024-01-21 20:00:00,5007,Voucher,In-Store,,90378,18:00-24:00,Jan,1,463,4,3.82,0.1
3,2024-01-21 20:00:00,5007,Voucher,In-Store,,90378,18:00-24:00,Jan,4,152,4,1.92,0.1
3,2024-01-07 16:00:00,5009,Voucher,In-Store,3004.0,90720,12:00-18:00,Jan,1,465,3,2.88,0.1
3,2024-01-07 16:00:00,5009,Voucher,In-Store,3004.0,90720,12:00-18:00,Jan,5,548,3,2.6,0.0
1,2024-01-24 09:46:00,5002,Mobile Wallet,In-Store,3004.0,90739,06:00-12:00,Jan,2,198,3,2.04,0.1
1,2024-01-24 09:46:00,5002,Mobile Wallet,In-Store,3004.0,90739,06:00-12:00,Jan,5,65,4,2.35,0.5
1,2024-01-24 09:46:00,5002,Mobile Wallet,In-Store,3004.0,90739,06:00-12:00,Jan,2,456,3,3.39,0.25
1,2024-01-08 12:00:00,5007,Voucher,Click-and-Collect,,90222,12:00-18:00,Jan,1,757,4,2.74,0.25
1,2024-01-08 12:00:00,5007,Voucher,Click-and-Collect,,90222,12:00-18:00,Jan,5,833,2,2.98,0.1
1,2024-01-08 12:00:00,5007,Voucher,Click-and-Collect,,90222,12:00-18:00,Jan,2,460,4,5.4,0.1
1,2024-03-06 01:08:00,5007,Card,In-Store,3005.0,90853,00:00-06:00,Mar,3,199,3,2.52,0.1
1,2024-03-06 01:08:00,5007,Card,In-Store,3005.0,90853,00:00-06:00,Mar,1,793,3,4.77,0.0
1,2024-03-06 01:08:00,5007,Card,In-Store,3005.0,90853,00:00-06:00,Mar,1,690,4,2.26,0.5
5,2024-03-27 04:04:00,5007,Voucher,Click-and-Collect,,90015,00:00-06:00,Mar,5,726,2,2.73,0.0
5,2024-03-27 04:04:00,5007,Voucher,Click-and-Collect,,90015,00:00-06:00,Mar,4,566,4,1.92,0.0
5,2024-03-27 04:04:00,5007,Voucher,Click-and-Collect,,90015,00:00-06:00,Mar,4,632,2,5.6,0.0
1,2024-02-01 18:47:00,5006,Cash,In-Store,3001.0,90300,18:00-24:00,Feb,1,715,2,4.37,0.5
4,2024-02-10 10:47:00,5009,Mobile Wallet,In-Store,3004.0,90894,06:00-12:00,Feb,3,13,3,3.61,0.5
3,2024-03-14 04:04:00,5006,Mobile Wallet,In-Store,,90189,00:00-06:00,Mar,1,989,1,2.64,0.5
3,2024-03-14 04:04:00,5006,Mobile Wallet,In-Store,,90189,00:00-06:00,Mar,3,773,4,2.58,0.1
3,2024-03-14 04:04:00,5006,Mobile Wallet,In-Store,,90189,00:00-06:00,Mar,3,511,4,2.45,0.25
3,2024-03-14 04:04:00,5006,Mobile Wallet,In-Store,,90189,00:00-06:00,Mar,2,873,4,3.71,0.1
4,2024-02-25 01:34:00,5006,Cash,In-Store,,90842,00:00-06:00,Feb,2,33,3,3.31,0.0
4,2024-02-25 01:34:00,5006,Cash,In-Store,,90842,00:00-06:00,Feb,2,67,4,3.71,0.0
4,2024-02-25 01:34:00,5006,Cash,In-Store,,90842,00:00-06:00,Feb,1,342,2,5.75,0.5
4,2024-02-25 01:34:00,5006,Cash,In-Store,,90842,00:00-06:00,Feb,4,594,1,3.62,0.1
4,2024-02-25 01:34:00,5006,Cash,In-Store,,90842,00:00-06:00,Feb,4,158,3,5.97,0.5
4,2024-02-25 01:34:00,5006,Cash,In-Store,,90842,00:00-06:00,Feb,5,827,4,1.93,0.25
2,2024-03-17 07:27:00,5004,Mobile Wallet,In-Store,,90153,06:00-12:00,Mar,1,831,3,1.88,0.1
2,2024-02-20 19:13:00,5005,Cash,In-Store,,90572,18:00-24:00,Feb,5,783,4,4.23,0.1
2,2024-02-20 19:13:00,5005,Cash,In-Store,,90572,18:00-24:00,Feb,5,762,4,5.2,0.0
2,2024-02-20 19:13:00,5005,Cash,In-Store,,90572,18:00-24:00,Feb,2,772,1,4.62,0.5
3,2024-02-13 21:37:00,5008,Voucher,Click-and-Collect,3005.0,90390,18:00-24:00,Feb,3,462,4,2.84,0.5
3,2024-02-13 21:37:00,5008,Voucher,Click-and-Collect,3005.0,90390,18:00-24:00,Feb,5,978,3,4.32,0.5
3,2024-02-09 17:14:00,5002,Voucher,Click-and-Collect,3002.0,90583,12:00-18:00,Feb,2,636,1,4.24,0.0
5,2024-03-23 12:12:00,5006,Voucher,In-Store,3004.0,90641,12:00-18:00,Mar,2,217,3,4.47,0.1
5,2024-03-23 12:12:00,5006,Voucher,In-Store,3004.0,90641,12:00-18:00,Mar,1,971,2,4.01,0.5
5,2024-03-23 12:12:00,5006,Voucher,In-Store,3004.0,90641,12:00-18:00,Mar,1,458,1,1.88,0.0
1,2024-03-11 11:20:00,5003,Voucher,Click-and-Collect,3005.0,90178,06:00-12:00,Mar,4,566,1,2.2,0.5
1,2024-03-11 11:20:00,5003,Voucher,Click-and-Collect,3005.0,90178,06:00-12:00,Mar,4,607,2,2.56,0.0
2,2024-02-25 06:52:00,5005,Cash,In-Store,,90706,06:00-12:00,Feb,3,609,4,2.81,0.1
2,2024-02-25 06:52:00,5005,Cash,In-Store,,90706,06:00-12:00,Feb,5,9,1,4.53,0.5
2,2024-02-25 06:52:00,5005,Cash,In-Store,,90706,06:00-12:00,Feb,5,116,4,5.55,0.1
2,2024-02-25 06:52:00,5005,Cash,In-Store,,90706,06:00-12:00,Feb,2,127,3,5.99,0.5
1,2024-03-14 13:06:00,5010,Voucher,In-Store,,90724,12:00-18:00,Mar,3,290,4,1.82,0.1
2,2024-02-12 09:31:00,5003,Mobile Wallet,In-Store,3003.0,90807,06:00-12:00,Feb,2,811,2,3.41,0.1
2,2024-02-12 09:31:00,5003,Mobile Wallet,In-Store,3003.0,90807,06:00-12:00,Feb,1,508,2,5.71,0.25
3,2024-03-28 19:19:00,5007,Cash,In-Store,,90931,18:00-24:00,Mar,3,273,2,1.82,0.1
3,2024-03-28 19:19:00,5007,Cash,In-Store,,90931,18:00-24:00,Mar,3,363,1,1.52,0.5
3,2024-03-28 19:19:00,5007,Cash,In-Store,,90931,18:00-24:00,Mar,3,506,4,5.97,0.0
3,2024-03-28 19:19:00,5007,Cash,In-Store,,90931,18:00-24:00,Mar,4,622,1,3.44,0.25
5,2024-01-25 09:57:00,5004,Cash,Click-and-Collect,3004.0,90610,06:00-12:00,Jan,3,767,3,3.48,0.5
5,2024-01-25 09:57:00,5004,Cash,Click-and-Collect,3004.0,90610,06:00-12:00,Jan,1,120,3,4.67,0.25
5,2024-01-25 09:57:00,5004,Cash,Click-and-Collect,3004.0,90610,06:00-12:00,Jan,4,957,2,5.27,0.5
5,2024-02-23 12:40:00,5001,Mobile Wallet,In-Store,,90717,12:00-18:00,Feb,4,413,3,3.75,0.5
2,2024-01-03 08:14:00,5003,Mobile Wallet,In-Store,,90083,06:00-12:00,Jan,5,613,1,5.5,0.25
2,2024-01-03 08:14:00,5003,Mobile Wallet,In-Store,,90083,06:00-12:00,Jan,1,700,2,4.44,0.25
2,2024-01-03 08:14:00,5003,Mobile Wallet,In-Store,,90083,06:00-12:00,Jan,1,401,2,2.8,0.0
1,2024-01-04 14:19:00,5004,Card,Click-and-Collect,3004.0,90257,12:00-18:00,Jan,3,27,1,2.53,0.0
1,2024-01-04 14:19:00,5004,Card,Click-and-Collect,3004.0,90257,12:00-18:00,Jan,1,502,4,2.54,0.1
2,2024-01-08 14:33:00,5008,Voucher,In-Store,3002.0,90591,12:00-18:00,Jan,2,485,2,5.03,0.5
2,2024-01-08 14:33:00,5008,Voucher,In-Store,3002.0,90591,12:00-18:00,Jan,3,42,2,3.62,0.5
2,2024-01-08 14:33:00,5008,Voucher,In-Store,3002.0,90591,12:00-18:00,Jan,5,503,3,3.85,0.25
5,2024-03-30 07:13:00,5009,Card,In-Store,3002.0,90186,06:00-12:00,Mar,1,600,4,4.36,0.5
5,2024-03-30 07:13:00,5009,Card,In-Store,3002.0,90186,06:00-12:00,Mar,1,891,2,4.05,0.5
5,2024-03-30 07:13:00,5009,Card,In-Store,3002.0,90186,06:00-12:00,Mar,4,852,2,4.75,0.0
5,2024-03-30 07:13:00,5009,Card,In-Store,3002.0,90186,06:00-12:00,Mar,2,819,1,3.04,0.0
5,2024-03-30 07:13:00,5009,Card,In-Store,3002.0,90186,06:00-12:00,Mar,3,394,4,6.0,0.5
5,2024-03-30 07:13:00,5009,Card,In-Store,3002.0,90186,06:00-12:00,Mar,3,883,2,1.52,0.5
5,2024-03-30 07:13:00,5009,Card,In-Store,3002.0,90186,06:00-12:00,Mar,5,696,4,2.18,0.25
2,2024-02-07 17:22:00,5004,Mobile Wallet,In-Store,,90482,12:00-18:00,Feb,2,357,4,3.0,0.0
2,2024-02-07 17:22:00,5004,Mobile Wallet,In-Store,,90482,12:00-18:00,Feb,3,238,2,2.15,0.25
2,2024-02-07 17:22:00,5004,Mobile Wallet,In-Store,,90482,12:00-18:00,Feb,2,405,3,2.85,0.5
