online_order_id,online_customer_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id,time_range
80237,10270,2024-03-09 08:50:00,Placed,Web,Delivery,2,2.25,1.07,Card,465,06:00-12:00
80238,10179,2024-03-10 17:02:00,Completed,Mobile App,Delivery,5,2.08,0.44,Mobile Wallet,965,12:00-18:00
80239,10272,2024-03-06 05:18:00,Completed,Mobile App,Pickup,4,0.0,0.48,Mobile Wallet,633,00:00-06:00
80240,10315,2024-03-02 19:33:00,Completed,Mobile App,Delivery,2,3.75,1.89,PayPal,435,18:00-24:00
80241,10132,2024-03-24 12:33:00,Completed,Mobile App,Pickup,4,0.0,0.97,PayPal,774,12:00-18:00
80242,10460,2024-03-15 13:52:00,Placed,Web,Delivery,2,1.5,1.91,Mobile Wallet,695,12:00-18:00
80243,10274,2024-03-29 12:46:00,Placed,Web,Delivery,3,3.01,1.55,Mobile Wallet,405,12:00-18:00
80244,10218,2024-03-10 08:32:00,Cancelled,Web,Delivery,4,3.24,0.31,PayPal,141,06:00-12:00
80245,10368,2024-03-04 23:35:00,Placed,Web,Pickup,2,0.0,0.36,PayPal,765,18:00-24:00
80246,10286,2024-03-27 04:00:00,Preparing,Mobile App,Delivery,1,2.22,0.9,PayPal,236,00:00-06:00
80247,10222,2024-03-18 17:26:00,Placed,Web,Pickup,4,0.0,1.28,Mobile Wallet,471,12:00-18:00
80248,10033,2024-03-04 07:17:00,Completed,Web,Delivery,5,1.87,1.37,Mobile Wallet,727,06:00-12:00
80249,10045,2024-03-18 08:36:00,Cancelled,Web,Pickup,1,0.0,0.95,Mobile Wallet,333,06:00-12:00
80250,10113,2024-03-18 19:04:00,Completed,Web,Delivery,1,1.89,1.77,Mobile Wallet,448,18:00-24:00
80251,10332,2024-03-26 04:35:00,Preparing,Web,Pickup,5,0.0,0.08,Mobile Wallet,406,00:00-06:00
80252,10306,2024-03-14 20:48:00,Preparing,Mobile App,Pickup,1,0.0,0.42,Mobile Wallet,173,18:00-24:00
80253,10436,2024-03-08 07:48:00,Preparing,Web,Delivery,1,2.85,0.51,Card,199,06:00-12:00
80254,10093,2024-03-25 23:29:00,Cancelled,Web,Delivery,2,1.87,0.13,Card,150,18:00-24:00
80255,10102,2024-03-17 06:05:00,Preparing,Web,Pickup,2,0.0,0.2,Mobile Wallet,975,06:00-12:00
80256,10036,2024-03-15 11:06:00,Cancelled,Mobile App,Delivery,4,1.99,1.32,Mobile Wallet,651,06:00-12:00
80257,10300,2024-03-26 17:44:00,Completed,Mobile App,Delivery,4,3.88,0.34,PayPal,70,12:00-18:00
80258,10127,2024-03-30 03:57:00,Cancelled,Mobile App,Delivery,4,3.52,0.27,Mobile Wallet,58,00:00-06:00
80259,10170,2024-03-21 06:26:00,Completed,Mobile App,Pickup,2,0.0,0.97,Card,39,06:00-12:00
80260,10090,2024-03-13 18:30:00,Preparing,Web,Delivery,4,1.79,1.77,Card,885,18:00-24:00
80261,10373,2024-03-01 20:20:00,Placed,Mobile App,Delivery,1,3.31,0.43,Card,568,18:00-24:00
80262,10283,2024-03-30 18:14:00,Preparing,Mobile App,Pickup,2,0.0,0.78,Mobile Wallet,488,18:00-24:00
80263,10376,2024-03-22 03:34:00,Placed,Mobile App,Pickup,4,0.0,0.73,Card,921,00:00-06:00
80264,10340,2024-03-28 22:41:00,Preparing,Web,Delivery,1,2.34,0.36,Mobile Wallet,177,18:00-24:00
80265,10338,2024-03-23 00:06:00,Completed,Web,Delivery,4,1.66,0.98,Card,536,00:00-06:00
80266,10136,2024-03-02 22:45:00,Preparing,Mobile App,Pickup,3,0.0,0.78,PayPal,794,18:00-24:00
80267,10452,2024-03-02 19:35:00,Completed,Web,Delivery,4,3.11,1.04,PayPal,338,18:00-24:00
80268,10428,2024-03-18 03:24:00,Cancelled,Mobile App,Pickup,3,0.0,1.18,Card,742,00:00-06:00
80269,10265,2024-03-11 03:27:00,Cancelled,Mobile App,Pickup,4,0.0,1.63,PayPal,991,00:00-06:00
80270,10250,2024-03-23 20:08:00,Preparing,Mobile App,Pickup,5,0.0,0.33,Card,386,18:00-24:00
80271,10264,2024-03-07 20:06:00,Preparing,Web,Pickup,4,0.0,0.72,Mobile Wallet,371,18:00-24:00
80272,10419,2024-03-11 11:35:00,Cancelled,Mobile App,Delivery,2,3.16,0.96,PayPal,971,06:00-12:00
80273,10246,2024-03-27 21:18:00,Preparing,Mobile App,Delivery,2,1.07,0.09,Mobile Wallet,303,18:00-24:00
80274,10304,2024-03-07 03:09:00,Placed,Web,Delivery,3,1.17,0.52,Card,785,00:00-06:00
80275,10265,2024-03-13 21:36:00,Placed,Web,Pickup,2,0.0,0.9,PayPal,852,18:00-24:00
80276,10445,2024-03-10 23:36:00,Cancelled,Web,Pickup,1,0.0,1.59,Card,693,18:00-24:00
80277,10320,2024-03-16 14:17:00,Cancelled,Web,Pickup,5,0.0,0.46,PayPal,547,12:00-18:00
80278,10068,2024-03-01 18:05:00,Preparing,Mobile App,Delivery,5,3.48,1.21,Card,695,18:00-24:00
80279,10244,2024-03-25 04:27:00,Placed,Web,Delivery,1,2.45,0.26,Mobile Wallet,541,00:00-06:00
80280,10277,2024-03-30 13:08:00,Cancelled,Mobile App,Delivery,3,2.11,0.09,Mobile Wallet,894,12:00-18:00
80281,10220,2024-03-22 22:36:00,Cancelled,Mobile App,Delivery,1,2.77,1.48,Mobile Wallet,957,18:00-24:00
80282,10295,2024-03-20 08:44:00,Preparing,Mobile App,Delivery,1,2.43,0.47,Card,782,06:00-12:00
80283,10146,2024-03-09 14:27:00,Placed,Web,Pickup,5,0.0,1.16,Card,970,12:00-18:00
80284,10267,2024-03-18 01:37:00,Preparing,Mobile App,Delivery,4,2.23,0.21,PayPal,55,00:00-06:00
80285,10334,2024-03-25 09:34:00,Cancelled,Mobile App,Pickup,5,0.0,1.22,Mobile Wallet,384,06:00-12:00
80286,10204,2024-03-19 19:21:00,Cancelled,Web,Delivery,5,2.11,1.11,PayPal,150,18:00-24:00
80287,10158,2024-03-07 06:48:00,Placed,Web,Pickup,2,0.0,0.89,Mobile Wallet,723,06:00-12:00
80288,10487,2024-03-05 13:31:00,Preparing,Mobile App,Delivery,1,3.36,1.6,Mobile Wallet,263,12:00-18:00
80289,10357,2024-03-08 07:34:00,Cancelled,Web,Delivery,5,3.41,1.65,PayPal,296,06:00-12:00
80290,10475,2024-03-03 21:59:00,Completed,Web,Pickup,1,0.0,0.74,Mobile Wallet,655,18:00-24:00
80291,10020,2024-03-28 22:36:00,Completed,Web,Pickup,2,0.0,1.89,Card,17,18:00-24:00
80292,10328,2024-03-01 11:41:00,Preparing,Mobile App,Pickup,1,0.0,0.39,Mobile Wallet,630,06:00-12:00
80293,10262,2024-03-28 23:57:00,Preparing,Web,Delivery,5,2.08,1.31,Card,685,18:00-24:00
80294,10045,2024-03-17 01:42:00,Cancelled,Mobile App,Pickup,1,0.0,1.17,Mobile Wallet,539,00:00-06:00
80295,10008,2024-03-05 02:29:00,Completed,Mobile App,Delivery,2,2.04,1.63,Card,397,00:00-06:00
80296,10311,2024-03-21 16:43:00,Cancelled,Web,Delivery,4,1.78,0.81,Card,70,12:00-18:00
80297,10287,2024-03-23 21:35:00,Completed,Mobile App,Delivery,1,3.84,1.61,PayPal,775,18:00-24:00
80298,10449,2024-03-18 03:52:00,Cancelled,Web,Pickup,5,0.0,1.51,PayPal,834,00:00-06:00
80299,10349,2024-03-22 22:26:00,Placed,Mobile App,Pickup,2,0.0,0.14,Mobile Wallet,187,18:00-24:00
80300,10404,2024-03-11 11:08:00,Completed,Mobile App,Delivery,5,3.87,1.03,Card,207,06:00-12:00
80301,10359,2024-03-14 01:47:00,Placed,Mobile App,Pickup,5,0.0,1.35,PayPal,318,00:00-06:00
80302,10039,2024-03-22 16:31:00,Completed,Mobile App,Delivery,1,1.66,1.15,Card,772,12:00-18:00
80303,10485,2024-03-23 17:02:00,Preparing,Web,Delivery,5,3.21,1.75,Card,128,12:00-18:00
80304,10118,2024-03-12 08:44:00,Completed,Web,Delivery,1,3.34,0.24,Card,980,06:00-12:00
80305,10347,2024-03-25 15:26:00,Placed,Mobile App,Pickup,4,0.0,0.74,PayPal,510,12:00-18:00
80306,10253,2024-03-09 07:44:00,Completed,Mobile App,Pickup,5,0.0,0.44,Mobile Wallet,435,06:00-12:00
80307,10066,2024-03-24 22:14:00,Cancelled,Mobile App,Delivery,5,3.82,0.07,PayPal,329,18:00-24:00
80308,10202,2024-03-21 19:22:00,Placed,Mobile App,Delivery,5,1.95,0.02,Mobile Wallet,618,18:00-24:00
80309,10108,2024-03-15 19:27:00,Completed,Mobile App,Pickup,3,0.0,0.37,PayPal,44,18:00-24:00
80310,10122,2024-03-28 21:39:00,Completed,Mobile App,Pickup,3,0.0,0.37,PayPal,811,18:00-24:00
80311,10108,2024-03-17 14:45:00,Cancelled,Mobile App,Pickup,2,0.0,0.9,Mobile Wallet,821,12:00-18:00
80312,10068,2024-03-05 13:05:00,Completed,Web,Delivery,3,2.67,1.71,Card,801,12:00-18:00
80313,10075,2024-03-22 12:37:00,Placed,Web,Delivery,2,2.26,0.27,Mobile Wallet,661,12:00-18:00
80314,10265,2024-03-14 15:43:00,Completed,Web,Pickup,3,0.0,0.8,Mobile Wallet,696,12:00-18:00
80315,10084,2024-03-10 19:20:00,Completed,Mobile App,Delivery,4,3.52,0.19,Mobile Wallet,79,18:00-24:00
80316,10172,2024-03-17 09:33:00,Completed,Mobile App,Pickup,2,0.0,0.04,Card,286,06:00-12:00
80317,10180,2024-03-27 06:04:00,Preparing,Mobile App,Delivery,3,2.07,1.35,PayPal,531,06:00-12:00
80318,10397,2024-03-18 08:13:00,Completed,Mobile App,Pickup,4,0.0,1.26,Card,267,06:00-12:00
80319,10445,2024-03-30 03:41:00,Completed,Mobile App,Delivery,3,2.89,1.14,Card,126,00:00-06:00
80320,10041,2024-03-16 15:19:00,Preparing,Mobile App,Delivery,1,1.95,0.58,PayPal,731,12:00-18:00
80321,10310,2024-03-21 05:56:00,Completed,Mobile App,Pickup,1,0.0,0.83,Card,67,00:00-06:00
80322,10438,2024-03-06 16:34:00,Preparing,Mobile App,Delivery,4,3.82,1.4,Card,371,12:00-18:00
80323,10108,2024-03-19 01:40:00,Placed,Web,Delivery,5,1.19,1.76,Mobile Wallet,810,00:00-06:00
80324,10028,2024-03-19 01:38:00,Placed,Web,Delivery,5,1.79,0.31,Mobile Wallet,565,00:00-06:00
80325,10477,2024-03-11 10:31:00,Preparing,Mobile App,Pickup,1,0.0,0.89,Card,408,06:00-12:00
80326,10068,2024-03-02 07:12:00,Placed,Mobile App,Delivery,1,3.58,0.65,PayPal,129,06:00-12:00
80327,10240,2024-03-07 03:34:00,Preparing,Mobile App,Pickup,5,0.0,1.26,Mobile Wallet,530,00:00-06:00
80328,10450,2024-03-16 19:12:00,Cancelled,Web,Pickup,2,0.0,1.61,PayPal,515,18:00-24:00
80329,10158,2024-03-12 19:46:00,Preparing,Mobile App,Pickup,5,0.0,0.02,Mobile Wallet,166,18:00-24:00
80330,10418,2024-03-16 15:36:00,Completed,Mobile App,Delivery,3,2.61,1.38,PayPal,964,12:00-18:00
80331,10485,2024-03-01 09:58:00,Cancelled,Mobile App,Pickup,2,0.0,1.19,Card,980,06:00-12:00
80332,10281,2024-03-19 17:43:00,Cancelled,Mobile App,Pickup,3,0.0,0.5,Mobile Wallet,96,12:00-18:00
80333,10378,2024-03-11 00:56:00,Completed,Web,Pickup,1,0.0,0.84,Card,640,00:00-06:00
80334,10265,2024-03-30 12:17:00,Completed,Mobile App,Pickup,2,0.0,0.38,Card,47,12:00-18:00
80335,10094,2024-03-14 04:18:00,Placed,Mobile App,Delivery,3,2.85,0.54,Mobile Wallet,32,00:00-06:00
80336,10252,2024-03-15 14:13:00,Placed,Web,Delivery,3,1.15,1.07,Card,251,12:00-18:00
80337,10498,2024-03-13 20:08:00,Completed,Web,Delivery,2,3.15,1.45,Card,451,18:00-24:00
80338,10047,2024-03-01 16:05:00,Cancelled,Web,Delivery,4,2.03,0.62,PayPal,148,12:00-18:00
80339,10191,2024-03-16 00:43:00,Placed,Web,Pickup,5,0.0,0.11,PayPal,409,00:00-06:00
80340,10037,2024-03-09 17:55:00,Completed,Mobile App,Pickup,3,0.0,1.66,Card,478,12:00-18:00
80341,10499,2024-03-18 12:18:00,Cancelled,Web,Delivery,5,3.21,0.07,PayPal,52,12:00-18:00
80342,10377,2024-03-24 17:13:00,Preparing,Mobile App,Delivery,5,2.17,1.92,PayPal,887,12:00-18:00
80343,10082,2024-03-26 00:17:00,Placed,Mobile App,Delivery,1,2.44,0.6,PayPal,164,00:00-06:00
80344,10455,2024-03-10 21:52:00,Placed,Web,Delivery,5,2.9,0.65,Card,316,18:00-24:00
80345,10407,2024-03-19 00:19:00,Preparing,Web,Pickup,3,0.0,1.94,Mobile Wallet,990,00:00-06:00
80346,10402,2024-03-17 21:39:00,Placed,Web,Pickup,1,0.0,0.32,Card,289,18:00-24:00
80347,10352,2024-03-03 17:17:00,Completed,Web,Pickup,2,0.0,1.4,Card,9,12:00-18:00
80348,10065,2024-03-15 09:57:00,Completed,Mobile App,Pickup,3,0.0,1.47,Card,413,06:00-12:00
80349,10353,2024-03-07 03:09:00,Completed,Web,Pickup,1,0.0,0.97,PayPal,200,00:00-06:00
80350,10287,2024-03-09 15:17:00,Preparing,Mobile App,Pickup,1,0.0,0.65,PayPal,462,12:00-18:00
80351,10141,2024-03-04 03:13:00,Preparing,Mobile App,Delivery,5,1.89,0.53,PayPal,100,00:00-06:00
80352,10233,2024-03-30 00:53:00,Cancelled,Web,Delivery,2,3.65,1.24,PayPal,375,00:00-06:00
80353,10398,2024-03-15 14:17:00,Placed,Mobile App,Delivery,3,1.57,1.37,Mobile Wallet,47,12:00-18:00
80354,10079,2024-03-19 15:36:00,Completed,Web,Pickup,3,0.0,0.19,Mobile Wallet,468,12:00-18:00
80355,10035,2024-03-06 21:44:00,Preparing,Web,Delivery,5,1.61,0.97,Card,628,18:00-24:00
80356,10017,2024-03-24 22:20:00,Completed,Web,Pickup,2,0.0,0.73,Mobile Wallet,520,18:00-24:00
80357,10368,2024-03-01 14:17:00,Preparing,Mobile App,Delivery,3,3.79,1.66,PayPal,18,12:00-18:00
80358,10411,2024-03-17 10:13:00,Cancelled,Mobile App,Delivery,2,3.38,0.12,Mobile Wallet,316,06:00-12:00
80359,10137,2024-03-04 04:52:00,Completed,Web,Delivery,3,3.83,1.92,Card,234,00:00-06:00
80360,10052,2024-03-25 04:42:00,Cancelled,Web,Delivery,5,1.58,1.31,Mobile Wallet,739,00:00-06:00
80361,10321,2024-03-26 09:56:00,Cancelled,Web,Delivery,4,3.3,1.15,Mobile Wallet,971,06:00-12:00
80362,10235,2024-03-08 14:12:00,Preparing,Mobile App,Pickup,3,0.0,1.01,Mobile Wallet,156,12:00-18:00
80363,10081,2024-03-15 08:13:00,Completed,Mobile App,Pickup,1,0.0,0.82,Mobile Wallet,627,06:00-12:00
80364,10221,2024-03-26 15:06:00,Preparing,Mobile App,Pickup,1,0.0,1.53,Mobile Wallet,213,12:00-18:00
80365,10131,2024-03-21 08:47:00,Cancelled,Web,Pickup,4,0.0,1.45,PayPal,322,06:00-12:00
80366,10306,2024-03-24 13:22:00,Preparing,Mobile App,Delivery,3,1.02,1.97,Card,693,12:00-18:00
80367,10439,2024-03-13 13:25:00,Preparing,Web,Pickup,1,0.0,0.08,PayPal,572,12:00-18:00
80368,10080,2024-03-13 01:26:00,Completed,Web,Delivery,1,1.7,1.62,Card,213,00:00-06:00
80369,10293,2024-03-04 12:19:00,Completed,Mobile App,Pickup,3,0.0,0.35,Mobile Wallet,957,12:00-18:00
80370,10360,2024-03-28 02:09:00,Completed,Web,Delivery,2,3.19,1.15,Card,354,00:00-06:00
80371,10400,2024-03-16 05:14:00,Completed,Mobile App,Delivery,3,2.25,1.74,Card,947,00:00-06:00
80372,10383,2024-03-29 20:22:00,Cancelled,Web,Delivery,2,1.91,0.08,Mobile Wallet,848,18:00-24:00
80373,10290,2024-03-15 20:59:00,Preparing,Web,Delivery,4,1.15,1.46,PayPal,631,18:00-24:00
80374,10498,2024-03-11 02:34:00,Cancelled,Mobile App,Pickup,5,0.0,1.57,Card,103,00:00-06:00
80375,10068,2024-03-22 15:45:00,Placed,Mobile App,Pickup,4,0.0,0.53,PayPal,790,12:00-18:00
80376,10257,2024-03-07 03:18:00,Cancelled,Web,Pickup,5,0.0,0.98,Mobile Wallet,958,00:00-06:00
80377,10293,2024-03-26 12:56:00,Preparing,Web,Delivery,1,1.21,1.55,PayPal,293,12:00-18:00
80378,10351,2024-03-06 02:54:00,Cancelled,Mobile App,Delivery,1,2.1,0.38,PayPal,548,00:00-06:00
80379,10305,2024-03-14 20:56:00,Preparing,Mobile App,Delivery,1,2.85,1.98,PayPal,858,18:00-24:00
80380,10320,2024-03-21 01:06:00,Placed,Web,Delivery,2,1.6,0.75,Mobile Wallet,508,00:00-06:00
80381,10437,2024-03-06 02:44:00,Placed,Web,Delivery,5,3.85,1.85,PayPal,306,00:00-06:00
80382,10008,2024-03-14 21:16:00,Cancelled,Mobile App,Pickup,1,0.0,0.05,Card,657,18:00-24:00
80383,10379,2024-03-10 06:36:00,Completed,Mobile App,Delivery,3,2.87,1.98,Mobile Wallet,280,06:00-12:00
80384,10358,2024-03-18 03:21:00,Placed,Mobile App,Delivery,5,1.51,0.57,Mobile Wallet,470,00:00-06:00
80385,10317,2024-03-22 03:51:00,Placed,Web,Pickup,5,0.0,0.78,PayPal,303,00:00-06:00
80386,10340,2024-03-01 20:50:00,Completed,Mobile App,Pickup,2,0.0,0.46,PayPal,336,18:00-24:00
80387,10261,2024-03-15 08:33:00,Cancelled,Web,Delivery,4,1.56,1.0,PayPal,489,06:00-12:00
80388,10288,2024-03-02 19:25:00,Preparing,Mobile App,Delivery,2,2.0,0.79,Card,242,18:00-24:00
80389,10010,2024-03-17 04:10:00,Completed,Web,Pickup,1,0.0,1.99,Mobile Wallet,741,00:00-06:00
80390,10142,2024-03-29 11:31:00,Completed,Mobile App,Delivery,3,3.67,1.63,Card,684,06:00-12:00
80391,10484,2024-03-07 21:42:00,Completed,Mobile App,Pickup,3,0.0,1.31,Card,515,18:00-24:00
80392,10374,2024-03-19 23:50:00,Preparing,Web,Pickup,1,0.0,0.85,PayPal,227,18:00-24:00
80393,10466,2024-03-25 16:15:00,Preparing,Web,Pickup,3,0.0,1.3,Mobile Wallet,766,12:00-18:00
80394,10278,2024-03-07 06:51:00,Completed,Web,Delivery,2,2.29,1.82,Card,681,06:00-12:00
80395,10336,2024-03-15 10:47:00,Placed,Web,Delivery,2,1.55,1.68,Card,541,06:00-12:00
80396,10373,2024-03-15 12:05:00,Cancelled,Mobile App,Delivery,1,1.91,1.49,Mobile Wallet,561,12:00-18:00
80397,10478,2024-03-09 13:16:00,Placed,Web,Pickup,3,0.0,0.37,Mobile Wallet,875,12:00-18:00
80398,10316,2024-03-28 03:23:00,Preparing,Web,Pickup,5,0.0,1.37,PayPal,94,00:00-06:00
80399,10041,2024-03-23 20:40:00,Cancelled,Mobile App,Pickup,4,0.0,0.37,PayPal,426,18:00-24:00
80400,10252,2024-03-08 10:53:00,Preparing,Web,Pickup,5,0.0,0.06,Card,23,06:00-12:00
80401,10474,2024-03-11 03:05:00,Preparing,Web,Pickup,2,0.0,0.13,PayPal,75,00:00-06:00
80402,10444,2024-03-21 19:45:00,Preparing,Mobile App,Pickup,2,0.0,0.81,Card,958,18:00-24:00
80403,10312,2024-03-18 22:31:00,Placed,Web,Pickup,2,0.0,0.9,Card,419,18:00-24:00
80404,10450,2024-03-24 14:33:00,Cancelled,Web,Delivery,2,2.67,1.03,Mobile Wallet,392,12:00-18:00
80405,10493,2024-03-09 15:22:00,Completed,Mobile App,Delivery,4,2.19,0.61,PayPal,700,12:00-18:00
80406,10237,2024-03-20 05:26:00,Completed,Web,Delivery,1,3.07,1.81,PayPal,551,00:00-06:00
80407,10425,2024-03-23 18:51:00,Placed,Web,Pickup,2,0.0,1.56,Mobile Wallet,24,18:00-24:00
80408,10280,2024-03-18 21:20:00,Cancelled,Mobile App,Delivery,3,2.35,0.36,Mobile Wallet,844,18:00-24:00
80409,10460,2024-03-21 16:38:00,Placed,Mobile App,Delivery,4,1.97,1.3,Mobile Wallet,194,12:00-18:00
80410,10408,2024-03-06 14:56:00,Placed,Web,Delivery,2,3.12,1.27,Card,959,12:00-18:00
80411,10269,2024-03-18 05:37:00,Cancelled,Web,Pickup,3,0.0,1.54,PayPal,35,00:00-06:00
80412,10290,2024-03-08 09:04:00,Preparing,Web,Delivery,2,3.31,0.1,PayPal,46,06:00-12:00
80413,10159,2024-03-29 12:15:00,Preparing,Web,Pickup,1,0.0,1.8,Card,516,12:00-18:00
80414,10002,2024-03-21 20:57:00,Cancelled,Mobile App,Pickup,4,0.0,1.09,Card,792,18:00-24:00
80415,10312,2024-03-10 20:53:00,Cancelled,Mobile App,Pickup,1,0.0,0.82,Card,424,18:00-24:00
80416,10308,2024-03-12 03:17:00,Completed,Web,Delivery,4,1.15,0.3,Mobile Wallet,508,00:00-06:00
80417,10179,2024-03-07 14:47:00,Placed,Mobile App,Delivery,2,1.99,0.18,Card,714,12:00-18:00
80418,10214,2024-03-08 08:13:00,Completed,Web,Delivery,2,3.9,1.5,PayPal,773,06:00-12:00
80419,10477,2024-03-05 05:43:00,Completed,Mobile App,Delivery,4,2.11,0.76,Card,725,00:00-06:00
80420,10389,2024-03-14 07:51:00,Cancelled,Web,Pickup,3,0.0,0.24,PayPal,992,06:00-12:00
80421,10169,2024-03-10 12:20:00,Placed,Web,Pickup,3,0.0,1.14,Mobile Wallet,262,12:00-18:00
80422,10271,2024-03-23 00:17:00,Completed,Mobile App,Delivery,2,2.83,0.63,Mobile Wallet,380,00:00-06:00
80423,10295,2024-03-28 22:58:00,Cancelled,Mobile App,Pickup,2,0.0,0.99,Card,387,18:00-24:00
80424,10453,2024-03-14 05:17:00,Preparing,Web,Delivery,1,1.35,0.93,Card,688,00:00-06:00
80425,10378,2024-03-29 00:04:00,Cancelled,Mobile App,Delivery,2,1.14,0.7,Mobile Wallet,931,00:00-06:00
80426,10109,2024-03-30 03:43:00,Preparing,Mobile App,Delivery,4,1.76,0.14,PayPal,773,00:00-06:00
80427,10260,2024-03-06 04:20:00,Completed,Mobile App,Pickup,3,0.0,0.79,Mobile Wallet,246,00:00-06:00
80428,10316,2024-03-08 23:50:00,Preparing,Mobile App,Delivery,3,3.5,1.84,PayPal,665,18:00-24:00
80429,10470,2024-03-30 09:13:00,Preparing,Mobile App,Pickup,1,0.0,0.31,PayPal,510,06:00-12:00
80430,10457,2024-03-19 20:08:00,Placed,Mobile App,Pickup,3,0.0,1.13,Mobile Wallet,209,18:00-24:00
80431,10162,2024-03-10 11:28:00,Completed,Mobile App,Delivery,3,1.2,0.3,Card,227,06:00-12:00
80432,10174,2024-03-26 23:39:00,Cancelled,Web,Pickup,5,0.0,1.19,PayPal,201,18:00-24:00
80433,10362,2024-03-13 08:32:00,Cancelled,Web,Pickup,4,0.0,0.99,Card,671,06:00-12:00
80434,10191,2024-03-10 20:04:00,Completed,Web,Pickup,5,0.0,0.22,Card,173,18:00-24:00
80435,10399,2024-03-05 05:08:00,Cancelled,Web,Delivery,3,3.4,1.81,Card,911,00:00-06:00
80436,10098,2024-03-24 19:56:00,Completed,Mobile App,Pickup,1,0.0,0.29,Card,7,18:00-24:00
80437,10421,2024-03-10 08:07:00,Placed,Mobile App,Delivery,1,2.16,1.73,Card,155,06:00-12:00
80438,10003,2024-03-28 01:07:00,Placed,Mobile App,Pickup,3,0.0,0.93,Card,633,00:00-06:00
80439,10053,2024-03-27 06:50:00,Completed,Web,Pickup,2,0.0,0.64,Card,565,06:00-12:00
80440,10147,2024-03-21 01:48:00,Placed,Mobile App,Pickup,5,0.0,0.3,PayPal,18,00:00-06:00
80441,10059,2024-03-29 08:25:00,Placed,Web,Delivery,3,2.63,1.1,PayPal,99,06:00-12:00
80442,10073,2024-03-08 19:04:00,Placed,Mobile App,Pickup,1,0.0,1.23,PayPal,815,18:00-24:00
80443,10277,2024-03-06 22:04:00,Placed,Mobile App,Pickup,1,0.0,1.81,Card,250,18:00-24:00
80444,10055,2024-03-04 22:03:00,Cancelled,Mobile App,Pickup,5,0.0,0.36,Mobile Wallet,416,18:00-24:00
80445,10457,2024-03-15 05:16:00,Completed,Web,Pickup,4,0.0,1.43,Mobile Wallet,10,00:00-06:00
80446,10415,2024-03-22 04:39:00,Preparing,Web,Delivery,3,3.44,1.84,PayPal,879,00:00-06:00
80447,10050,2024-03-30 07:52:00,Cancelled,Mobile App,Pickup,3,0.0,0.46,Card,923,06:00-12:00
80448,10074,2024-03-18 20:15:00,Preparing,Mobile App,Pickup,4,0.0,1.58,PayPal,557,18:00-24:00
80449,10233,2024-03-03 23:23:00,Cancelled,Web,Pickup,5,0.0,0.7,PayPal,213,18:00-24:00
80450,10434,2024-03-13 20:18:00,Completed,Web,Delivery,5,2.52,0.81,Mobile Wallet,167,18:00-24:00
80451,10408,2024-03-15 19:56:00,Placed,Mobile App,Delivery,1,2.6,0.8,PayPal,394,18:00-24:00
80452,10123,2024-03-25 22:30:00,Preparing,Mobile App,Delivery,4,2.15,0.68,Mobile Wallet,998,18:00-24:00
80453,10303,2024-03-26 19:32:00,Completed,Web,Pickup,5,0.0,0.35,Mobile Wallet,78,18:00-24:00
80454,10040,2024-03-27 22:48:00,Cancelled,Mobile App,Pickup,2,0.0,1.11,PayPal,650,18:00-24:00
80455,10091,2024-03-04 04:01:00,Placed,Mobile App,Pickup,3,0.0,0.65,Mobile Wallet,365,00:00-06:00
80456,10339,2024-03-05 02:53:00,Preparing,Web,Delivery,1,3.66,1.81,Mobile Wallet,634,00:00-06:00
80457,10415,2024-03-07 16:15:00,Preparing,Mobile App,Delivery,4,2.59,0.78,Mobile Wallet,158,12:00-18:00
80458,10229,2024-03-10 08:38:00,Completed,Mobile App,Delivery,1,2.71,1.83,PayPal,370,06:00-12:00
80459,10471,2024-03-05 01:31:00,Placed,Mobile App,Pickup,5,0.0,1.7,PayPal,780,00:00-06:00
80460,10032,2024-03-01 00:55:00,Completed,Web,Pickup,5,0.0,1.72,Card,460,00:00-06:00
80461,10121,2024-03-29 10:54:00,Completed,Mobile App,Pickup,2,0.0,0.81,PayPal,96,06:00-12:00
80462,10280,2024-03-08 21:24:00,Cancelled,Web,Delivery,3,1.56,0.77,PayPal,398,18:00-24:00
80463,10431,2024-03-14 03:05:00,Preparing,Web,Pickup,4,0.0,0.02,Mobile Wallet,174,00:00-06:00
80464,10009,2024-03-23 03:36:00,Cancelled,Web,Delivery,1,1.25,1.28,PayPal,505,00:00-06:00
80465,10441,2024-03-29 08:45:00,Preparing,Mobile App,Pickup,3,0.0,1.02,Mobile Wallet,307,06:00-12:00
80466,10420,2024-03-17 04:05:00,Preparing,Web,Pickup,5,0.0,0.85,Card,253,00:00-06:00
80467,10296,2024-03-23 20:01:00,Completed,Mobile App,Pickup,3,0.0,1.85,Mobile Wallet,139,18:00-24:00
80468,10188,2024-03-02 17:21:00,Cancelled,Mobile App,Delivery,1,1.34,0.96,Mobile Wallet,636,12:00-18:00
80469,10041,2024-03-24 22:58:00,Completed,Mobile App,Delivery,3,2.55,1.05,Mobile Wallet,441,18:00-24:00
80470,10046,2024-03-22 12:02:00,Placed,Mobile App,Delivery,5,2.84,1.81,Mobile Wallet,182,12:00-18:00
80471,10399,2024-03-22 08:07:00,Cancelled,Mobile App,Delivery,3,2.72,0.66,PayPal,590,06:00-12:00
